Date,AAPL Adj Close,MSFT Adj Close,AAPL Close,MSFT Close,AAPL High,MSFT High,AAPL Low,MSFT Low,AAPL Open,MSFT Open,AAPL Volume,MSFT Volume
2020-01-02,73.44939422607422,155.7617950439453,75.0875015258789,160.6199951171875,75.1500015258789,160.72999572753906,73.79750061035156,158.3300018310547,74.05999755859375,158.77999877929688,135480400,22622100
2020-01-03,72.7353286743164,153.82229614257812,74.35749816894531,158.6199951171875,75.1449966430664,159.9499969482422,74.125,158.05999755859375,74.2874984741211,158.32000732421875,146322800,21116200
2020-01-06,73.31488037109375,154.2199249267578,74.94999694824219,159.02999877929688,74.98999786376953,159.10000610351562,73.1875,156.50999450683594,73.44750213623047,157.0800018310547,118387200,20813700
2020-01-07,72.97007751464844,152.81375122070312,74.59750366210938,157.5800018310547,75.2249984741211,159.6699981689453,74.37000274658203,157.32000732421875,74.95999908447266,159.32000732421875,108872000,21634100
2020-01-08,74.14391326904297,155.24783325195312,75.79750061035156,160.08999633789062,76.11000061035156,160.8000030517578,74.29000091552734,157.9499969482422,74.29000091552734,158.92999267578125,132079200,27746500
2020-01-09,75.71878814697266,157.1873321533203,77.40750122070312,162.08999633789062,77.60749816894531,162.22000122070312,76.55000305175781,161.02999877929688,76.80999755859375,161.83999633789062,170108400,21385000
2020-01-10,75.88993835449219,156.46002197265625,77.5824966430664,161.33999633789062,78.1675033569336,163.22000122070312,77.0625,161.17999267578125,77.6500015258789,162.82000732421875,140644800,20725900
2020-01-13,77.51129913330078,158.34133911132812,79.23999786376953,163.27999877929688,79.26750183105469,163.30999755859375,77.7874984741211,161.25999450683594,77.91000366210938,161.75999450683594,121532000,21626500
2020-01-14,76.46463775634766,157.22613525390625,78.16999816894531,162.1300048828125,79.39250183105469,163.60000610351562,78.0425033569336,161.72000122070312,79.17500305175781,163.38999938964844,161954400,23477400
2020-01-15,76.13694763183594,158.2443389892578,77.83499908447266,163.17999267578125,78.875,163.94000244140625,77.38749694824219,162.57000732421875,77.9625015258789,162.6199951171875,121923600,21417900
2020-01-16,77.0906753540039,161.1439666748047,78.80999755859375,166.1699981689453,78.92500305175781,166.24000549316406,78.02249908447266,164.02999877929688,78.39749908447266,164.35000610351562,108829200,23865400
2020-01-17,77.94414520263672,162.0457763671875,79.68250274658203,167.10000610351562,79.68499755859375,167.47000122070312,78.75,165.42999267578125,79.06749725341797,167.4199981689453,137816400,34371700
2020-01-21,77.41593170166016,161.4639434814453,79.14250183105469,166.5,79.75499725341797,168.19000244140625,79.0,166.42999267578125,79.29750061035156,166.67999267578125,110843200,29517200
2020-01-22,77.69226837158203,160.6881561279297,79.42500305175781,165.6999969482422,79.99749755859375,167.49000549316406,79.32749938964844,165.67999267578125,79.6449966430664,167.39999389648438,101832400,24138800
2020-01-23,78.06641387939453,161.6772918701172,79.80750274658203,166.72000122070312,79.88999938964844,166.8000030517578,78.9124984741211,165.27000427246094,79.4800033569336,166.19000244140625,104472000,19680800
2020-01-24,77.84142303466797,160.048095703125,79.57749938964844,165.0399932861328,80.8324966430664,167.52999877929688,79.37999725341797,164.4499969482422,80.0625,167.50999450683594,146537600,24918100
2020-01-27,75.552490234375,157.37159729003906,77.23750305175781,162.27999877929688,77.94249725341797,163.3800048828125,76.22000122070312,160.1999969482422,77.51499938964844,161.14999389648438,161940000,32078100
2020-01-28,77.68980407714844,160.4553985595703,79.42250061035156,165.4600067138672,79.5999984741211,165.75999450683594,78.04750061035156,163.07000732421875,78.1500015258789,163.77999877929688,162234000,24899900
2020-01-29,79.31604766845703,162.95738220214844,81.08499908447266,168.0399932861328,81.9625015258789,168.75,80.34500122070312,165.69000244140625,81.11250305175781,167.83999633789062,216229200,34754500
2020-01-30,79.20111083984375,167.5540008544922,80.96749877929688,172.77999877929688,81.02249908447266,174.0500030517578,79.6875,170.7899932861328,80.13500213623047,174.0500030517578,126743200,51597500
2020-01-31,75.68943786621094,165.0811309814453,77.37750244140625,170.22999572753906,80.66999816894531,172.39999389648438,77.07250213623047,169.5800018310547,80.23249816894531,172.2100067138672,199588400,36142700
2020-02-03,75.48155975341797,169.1056365966797,77.16500091552734,174.3800048828125,78.37249755859375,174.5,75.55500030517578,170.39999389648438,76.07499694824219,170.42999267578125,173788400,30107000
2020-02-04,77.97348022460938,174.67196655273438,79.7125015258789,180.1199951171875,79.91000366210938,180.63999938964844,78.40750122070312,176.30999755859375,78.82749938964844,177.13999938964844,136616400,36433300
2020-02-05,78.60932159423828,174.45864868164062,80.36250305175781,179.89999389648438,81.19000244140625,184.1999969482422,79.73750305175781,178.41000366210938,80.87999725341797,184.02999877929688,118826800,39186300
2020-02-06,79.52880096435547,178.07583618164062,81.30249786376953,183.6300048828125,81.30500030517578,183.82000732421875,80.06500244140625,180.05999755859375,80.64250183105469,180.97000122070312,105425600,27751400
2020-02-07,78.44779205322266,178.3279571533203,80.00749969482422,183.88999938964844,80.8499984741211,185.6300048828125,79.5,182.47999572753906,80.59249877929688,182.85000610351562,117684000,33529100
2020-02-10,78.82038879394531,182.9925079345703,80.38749694824219,188.6999969482422,80.38749694824219,188.83999633789062,78.4625015258789,183.25,78.54499816894531,183.5800018310547,109348800,35844300
2020-02-11,78.34483337402344,178.86134338378906,79.90249633789062,184.44000244140625,80.9749984741211,190.6999969482422,79.67749786376953,183.5,80.9000015258789,190.64999389648438,94323200,53159900
2020-02-12,80.20535278320312,179.12315368652344,81.80000305175781,184.7100067138672,81.80500030517578,185.85000610351562,80.36750030517578,181.85000610351562,80.36750030517578,185.5800018310547,113730400,47062900
2020-02-13,79.63421630859375,178.1534423828125,81.21749877929688,183.7100067138672,81.55500030517578,186.22999572753906,80.8375015258789,182.8699951171875,81.04750061035156,183.0800018310547,94747600,35295800
2020-02-14,79.6538314819336,179.74380493164062,81.23750305175781,185.35000610351562,81.49500274658203,185.41000366210938,80.7125015258789,182.64999389648438,81.18499755859375,183.25,80113600,23149500
2020-02-18,78.19532012939453,181.5669403076172,79.75,187.22999572753906,79.9375,187.6999969482422,78.65249633789062,185.5,78.83999633789062,185.61000061035156,152531200,27792200
2020-02-19,79.32779693603516,182.11151123046875,80.90499877929688,187.27999877929688,81.14250183105469,188.17999267578125,80.0,186.47000122070312,80.0,188.05999755859375,93984000,29997500
2020-02-20,78.51397705078125,179.33042907714844,80.07499694824219,184.4199981689453,81.1624984741211,187.25,79.55249786376953,181.10000610351562,80.65750122070312,186.9499969482422,100566000,36862400
2020-02-21,76.73680877685547,173.6613006591797,78.26249694824219,178.58999633789062,80.11250305175781,183.5,77.625,177.25,79.65499877929688,183.1699981689453,129554000,48572600
2020-02-24,73.0917739868164,166.173828125,74.54499816894531,170.88999938964844,76.04499816894531,174.5500030517578,72.30750274658203,163.22999572753906,74.31500244140625,167.77000427246094,222195200,68311100
2020-02-25,70.61599731445312,163.43165588378906,72.0199966430664,168.07000732421875,75.63249969482422,174.83999633789062,71.53250122070312,167.64999389648438,75.23750305175781,174.1999969482422,230673600,68073300
2020-02-26,71.7362289428711,165.47369384765625,73.1624984741211,170.1699981689453,74.47000122070312,173.25999450683594,71.625,168.2100067138672,71.63249969482422,169.7100067138672,198054800,56206100
2020-02-27,67.0469741821289,153.81459045410156,68.37999725341797,158.17999267578125,71.5,167.02999877929688,68.23999786376953,157.97999572753906,70.2750015258789,163.32000732421875,320605600,93174900
2020-02-28,67.00774383544922,157.5388946533203,68.33999633789062,162.00999450683594,69.60250091552734,163.7100067138672,64.09249877929688,152.0,64.31500244140625,152.41000366210938,426510000,97012700
2020-03-02,73.24620056152344,168.0214080810547,74.70249938964844,172.7899932861328,75.36000061035156,172.9199981689453,69.43000030517578,162.30999755859375,70.56999969482422,165.30999755859375,341397200,71030800
2020-03-03,70.91996765136719,159.9698944091797,72.33000183105469,164.50999450683594,76.0,175.0,71.44999694824219,162.25999450683594,75.9175033569336,173.8000030517578,319475600,71677000
2020-03-04,74.20956420898438,165.8432159423828,75.68499755859375,170.5500030517578,75.8499984741211,170.6999969482422,73.28250122070312,165.6199951171875,74.11000061035156,168.49000549316406,219178400,49814400
2020-03-05,71.80240631103516,161.68136596679688,73.2300033569336,166.27000427246094,74.88749694824219,170.8699951171875,72.85250091552734,165.69000244140625,73.87999725341797,166.0500030517578,187572800,47817300
2020-03-06,70.848876953125,157.11105346679688,72.25749969482422,161.57000732421875,72.70500183105469,163.11000061035156,70.30750274658203,156.0,70.5,162.61000061035156,226176800,72821100
2020-03-09,65.24529266357422,146.46322631835938,66.5425033569336,150.6199951171875,69.52249908447266,157.75,65.75,150.0,65.9375,151.0,286744800,70419300
2020-03-10,69.9443588256836,156.47897338867188,71.33499908447266,160.9199981689453,71.61000061035156,161.02999877929688,67.34249877929688,152.5800018310547,69.28500366210938,158.16000366210938,285290000,65354400
2020-03-11,67.51515197753906,149.39015197753906,68.85749816894531,153.6300048828125,70.30500030517578,157.6999969482422,67.96499633789062,151.14999389648438,69.34750366210938,157.1300048828125,255598800,56371600
2020-03-12,60.847721099853516,135.22225952148438,62.057498931884766,139.05999755859375,67.5,153.47000122070312,62.0,138.5800018310547,63.98500061035156,145.3000030517578,418474000,93226400
2020-03-13,68.13777923583984,154.4466552734375,69.49250030517578,158.8300018310547,69.9800033569336,161.91000366210938,63.23749923706055,140.72999572753906,66.22250366210938,147.5,370732000,92727400
2020-03-16,59.37206268310547,131.68272399902344,60.5525016784668,135.4199981689453,64.7699966430664,149.35000610351562,60.0,135.0,60.48749923706055,140.0,322423600,87905900
2020-03-17,61.98265838623047,142.52500915527344,63.21500015258789,146.57000732421875,64.40249633789062,147.5,59.599998474121094,135.0,61.877498626708984,140.0,324056000,81059800
2020-03-18,60.46531677246094,136.52525329589844,61.66749954223633,140.39999389648438,62.5,146.0,59.279998779296875,135.02000427246094,59.942501068115234,138.0,300233600,81593200
2020-03-19,60.00202941894531,138.77154541015625,61.19499969482422,142.7100067138672,63.209999084472656,150.14999389648438,60.65250015258789,139.0,61.84749984741211,142.77000427246094,271857200,85922700
2020-03-20,56.192771911621094,133.5594482421875,57.310001373291016,137.35000610351562,62.95750045776367,147.10000610351562,57.0,135.86000061035156,61.79499816894531,146.0,401693200,84866200
2020-03-23,54.99900817871094,132.2272491455078,56.092498779296875,135.97999572753906,57.125,140.57000732421875,53.15250015258789,132.52000427246094,57.02000045776367,137.00999450683594,336752800,78975200
2020-03-24,60.51680374145508,144.24615478515625,61.720001220703125,148.33999633789062,61.92250061035156,149.60000610351562,58.57500076293945,141.27000427246094,59.09000015258789,143.75,287531200,82516700
2020-03-25,60.18342208862305,142.86534118652344,61.380001068115234,146.9199981689453,64.5625,154.3300018310547,61.07500076293945,144.44000244140625,62.6875,148.91000366210938,303602000,75638200
2020-03-26,63.3504638671875,151.80174255371094,64.61000061035156,156.11000061035156,64.66999816894531,156.66000366210938,61.59000015258789,148.3699951171875,61.630001068115234,148.39999389648438,252087200,64568100
2020-03-27,60.727603912353516,145.56861877441406,61.935001373291016,149.6999969482422,63.967498779296875,154.88999938964844,61.76250076293945,149.1999969482422,63.1875,151.75,204216800,57042300
2020-03-30,62.46065139770508,155.80799865722656,63.70249938964844,160.22999572753906,63.880001068115234,160.60000610351562,62.349998474121094,150.00999450683594,62.685001373291016,152.44000244140625,167976400,63420300
2020-03-31,62.33318328857422,153.35755920410156,63.5724983215332,157.7100067138672,65.62249755859375,164.77999877929688,63.0,156.55999755859375,63.900001525878906,159.39999389648438,197002000,77927200
2020-04-01,59.05339431762695,147.91212463378906,60.227500915527344,152.11000061035156,62.18000030517578,157.75,59.782501220703125,150.82000732421875,61.625,153.0,176218400,57969900
2020-04-02,60.03879928588867,150.97520446777344,61.23249816894531,155.25999450683594,61.287498474121094,155.47999572753906,59.224998474121094,150.36000061035156,60.084999084472656,151.86000061035156,165934000,49630700
2020-04-03,59.175960540771484,149.5846405029297,60.352500915527344,153.8300018310547,61.42499923706055,157.3800048828125,59.74250030517578,152.19000244140625,60.70000076293945,155.10000610351562,129880000,41243300
2020-04-06,64.33831787109375,160.70892333984375,65.61750030517578,165.27000427246094,65.77749633789062,166.5,62.345001220703125,157.5800018310547,62.724998474121094,160.32000732421875,201820400,67111700
2020-04-07,63.59313201904297,158.97804260253906,64.85749816894531,163.49000549316406,67.92500305175781,170.0,64.75,163.25999450683594,67.69999694824219,169.58999633789062,202887200,62769000
2020-04-08,65.22077941894531,160.57278442382812,66.51750183105469,165.1300048828125,66.84249877929688,166.6699981689453,65.30750274658203,163.5,65.68499755859375,165.6699981689453,168895200,48318200
2020-04-09,65.69142150878906,160.58251953125,66.99749755859375,165.13999938964844,67.51750183105469,167.3699951171875,66.17500305175781,163.3300018310547,67.17500305175781,166.36000061035156,161834800,51385100
2020-04-13,66.98079681396484,160.94227600097656,68.3125,165.50999450683594,68.42500305175781,165.57000732421875,66.4574966430664,162.3000030517578,67.07749938964844,164.35000610351562,131022800,41905300
2020-04-14,70.36353302001953,168.90626525878906,71.76249694824219,173.6999969482422,72.0625,173.75,69.51249694824219,168.0,70.0,169.0,194994800,52874300
2020-04-15,69.72129821777344,167.13648986816406,71.10749816894531,171.8800048828125,71.5824966430664,173.57000732421875,70.15750122070312,169.24000549316406,70.5999984741211,171.1999969482422,131154400,40940800
2020-04-16,70.2752685546875,172.15408325195312,71.67250061035156,177.0399932861328,72.05000305175781,177.27999877929688,70.5875015258789,172.89999389648438,71.84500122070312,174.3000030517578,157125200,50479600
2020-04-17,69.32173156738281,173.67103576660156,70.69999694824219,178.60000610351562,71.73750305175781,180.0,69.21499633789062,175.8699951171875,71.17250061035156,179.5,215250000,52765600
2020-04-20,67.88285064697266,170.22872924804688,69.23249816894531,175.05999755859375,70.41999816894531,178.75,69.2125015258789,174.99000549316406,69.48750305175781,176.6300048828125,130015200,36669600
2020-04-21,65.7845687866211,163.18856811523438,67.09249877929688,167.82000732421875,69.3125,173.6699981689453,66.35749816894531,166.11000061035156,69.06999969482422,173.5,180991600,56203700
2020-04-22,67.67938995361328,168.73123168945312,69.0250015258789,173.52000427246094,69.4749984741211,174.0,68.05000305175781,170.82000732421875,68.40249633789062,171.38999938964844,116862400,34620200
2020-04-23,67.41710662841797,166.68914794921875,68.75749969482422,171.4199981689453,70.4375,175.05999755859375,68.71749877929688,170.91000366210938,68.96749877929688,174.11000061035156,124814400,32790800
2020-04-24,69.3634033203125,169.7328338623047,70.74250030517578,174.5500030517578,70.75250244140625,174.55999755859375,69.25,170.7100067138672,69.30000305175781,172.05999755859375,126161200,34277600
2020-04-27,69.41243743896484,169.24661254882812,70.7925033569336,174.0500030517578,71.13500213623047,176.89999389648438,69.98750305175781,173.3000030517578,70.44999694824219,176.58999633789062,117087600,33194400
2020-04-28,68.28730773925781,165.12359619140625,69.6449966430664,169.80999755859375,71.4574966430664,175.6699981689453,69.55000305175781,169.38999938964844,71.2699966430664,175.58999633789062,112004800,34392700
2020-04-29,70.53021240234375,172.53330993652344,71.93250274658203,177.42999267578125,72.4175033569336,177.67999267578125,70.97250366210938,171.8800048828125,71.18250274658203,173.22000122070312,137280800,51286600
2020-04-30,72.01812744140625,174.26422119140625,73.44999694824219,179.2100067138672,73.63249969482422,180.39999389648438,72.0875015258789,176.22999572753906,72.48999786376953,180.0,183064000,53875900
2020-05-01,70.85868072509766,169.75225830078125,72.26750183105469,174.57000732421875,74.75,178.63999938964844,71.4625015258789,174.00999450683594,71.5625,175.8000030517578,240616800,39370500
2020-05-04,71.86124420166016,173.90440368652344,73.29000091552734,178.83999633789062,73.42250061035156,179.0,71.58000183105469,173.8000030517578,72.2925033569336,174.49000549316406,133568000,30372900
2020-05-05,72.9397964477539,175.7714080810547,74.38999938964844,180.75999450683594,75.25,183.64999389648438,73.61499786376953,179.89999389648438,73.76499938964844,180.6199951171875,147751200,36839200
2020-05-06,73.69234466552734,177.50230407714844,75.15750122070312,182.5399932861328,75.80999755859375,184.1999969482422,74.71749877929688,181.6300048828125,75.11499786376953,182.0800018310547,142333600,32139300
2020-05-07,74.4546890258789,178.53305053710938,75.93499755859375,183.60000610351562,76.2925033569336,184.5500030517578,75.49250030517578,182.5800018310547,75.80500030517578,184.1699981689453,115215200,28316000
2020-05-08,76.2268295288086,179.58322143554688,77.53250122070312,184.67999267578125,77.5875015258789,185.0,76.07250213623047,183.36000061035156,76.41000366210938,184.97999572753906,133838400,30877800
2020-05-11,77.42628479003906,181.58639526367188,78.75250244140625,186.74000549316406,79.26249694824219,187.50999450683594,76.80999755859375,182.85000610351562,77.0250015258789,183.14999389648438,145946400,30892700
2020-05-12,76.54143524169922,177.47312927246094,77.85250091552734,182.50999450683594,79.92250061035156,187.0399932861328,77.72750091552734,182.3000030517578,79.4574966430664,186.8000030517578,162301200,32038200
2020-05-13,75.61727905273438,174.789306640625,76.9124984741211,179.75,78.98750305175781,184.0500030517578,75.80249786376953,176.5399932861328,78.0374984741211,182.5500030517578,200622400,44711500
2020-05-14,76.08182525634766,175.54779052734375,77.38500213623047,180.52999877929688,77.44750213623047,180.69000244140625,75.38249969482422,175.67999267578125,76.12750244140625,177.5399932861328,158929200,41873900
2020-05-15,75.63201904296875,178.10519409179688,76.92749786376953,183.16000366210938,76.9749984741211,187.05999755859375,75.05249786376953,177.0,75.0875015258789,179.05999755859375,166348400,46610400
2020-05-18,77.41399383544922,179.806884765625,78.73999786376953,184.91000366210938,79.125,186.1999969482422,77.58000183105469,183.9600067138672,78.2925033569336,185.75,135178400,35264500
2020-05-19,76.96665954589844,178.56222534179688,78.28500366210938,183.6300048828125,79.62999725341797,186.60000610351562,78.25250244140625,183.49000549316406,78.75749969482422,185.02999877929688,101729600,26799100
2020-05-20,78.4635238647461,181.03900146484375,79.80750274658203,185.66000366210938,79.87999725341797,185.85000610351562,79.12999725341797,183.94000244140625,79.16999816894531,184.80999755859375,111504800,31261300
2020-05-21,77.87853240966797,178.864501953125,79.2125015258789,183.42999267578125,80.22250366210938,186.6699981689453,78.96749877929688,183.2899932861328,79.66500091552734,185.39999389648438,102688800,29119500
2020-05-22,78.37995147705078,178.94252014160156,79.72250366210938,183.50999450683594,79.80750274658203,184.4600067138672,78.8375015258789,182.5399932861328,78.94249725341797,183.19000244140625,81803200,20826900
2020-05-26,77.84904479980469,177.05081176757812,79.18250274658203,181.57000732421875,81.05999755859375,186.5,79.125,181.10000610351562,80.875,186.33999633789062,125522000,36073600
2020-05-27,78.188232421875,177.28485107421875,79.52749633789062,181.80999755859375,79.67749786376953,181.99000549316406,78.27249908447266,176.60000610351562,79.03500366210938,180.1999969482422,112945200,39517100
2020-05-28,78.22264099121094,176.88504028320312,79.5625,181.39999389648438,80.86000061035156,184.14999389648438,78.90750122070312,180.3800048828125,79.19249725341797,180.74000549316406,133560800,33810200
2020-05-29,78.1464614868164,178.68899536132812,79.48500061035156,183.25,80.2874984741211,184.27000427246094,79.11750030517578,180.41000366210938,79.8125,182.72999572753906,153532400,42130400
2020-06-01,79.10750579833984,178.2794647216797,80.4625015258789,182.8300018310547,80.5875015258789,183.0,79.30249786376953,181.4600067138672,79.4375,182.5399932861328,80791200,22622400
2020-06-02,79.47372436523438,180.3076629638672,80.83499908447266,184.91000366210938,80.86000061035156,185.0,79.73249816894531,181.35000610351562,80.1875,184.25,87642800,30794600
2020-06-03,79.9112319946289,180.7464599609375,81.27999877929688,185.36000061035156,81.55000305175781,185.94000244140625,80.57499694824219,183.5800018310547,81.16500091552734,184.82000732421875,104491200,27311000
2020-06-04,79.22300720214844,178.3671875,80.58000183105469,182.9199981689453,81.40499877929688,185.83999633789062,80.19499969482422,182.3000030517578,81.09750366210938,184.3000030517578,87560400,28761800
2020-06-05,81.47936248779297,182.54066467285156,82.875,187.1999969482422,82.9375,187.72999572753906,80.80750274658203,182.00999450683594,80.8375015258789,182.6199951171875,137250400,39893600
2020-06-08,81.96111297607422,183.67181396484375,83.36499786376953,188.36000061035156,83.4000015258789,188.5500030517578,81.83000183105469,184.44000244140625,82.5625,185.94000244140625,95654400,33211600
2020-06-09,84.54927062988281,185.0759735107422,85.99749755859375,189.8000030517578,86.40249633789062,190.6999969482422,83.00250244140625,187.25999450683594,83.03500366210938,188.0,147712400,29783900
2020-06-10,86.7245101928711,191.9407501220703,88.20999908447266,196.83999633789062,88.69249725341797,198.52000427246094,86.52249908447266,191.00999450683594,86.9749984741211,191.1300048828125,166651600,43872300
2020-06-11,82.56082916259766,181.63385009765625,83.9749984741211,186.27000427246094,87.76499938964844,195.75999450683594,83.87000274658203,186.07000732421875,87.32749938964844,193.1300048828125,201662400,52854700
2020-06-12,83.27361297607422,183.06724548339844,84.69999694824219,187.74000549316406,86.94999694824219,191.72000122070312,83.55500030517578,185.17999267578125,86.18000030517578,190.5399932861328,200146000,43373600
2020-06-15,84.3034896850586,184.2373809814453,85.74749755859375,188.94000244140625,86.41999816894531,190.82000732421875,83.1449966430664,184.00999450683594,83.3125,184.5800018310547,138808800,32770200
2020-06-16,86.53771209716797,188.75213623046875,88.0199966430664,193.57000732421875,88.30000305175781,195.5800018310547,86.18000030517578,191.4600067138672,87.86499786376953,192.88999938964844,165428800,42556700
2020-06-17,86.41727447509766,189.4054718017578,87.89749908447266,194.24000549316406,88.8499984741211,196.32000732421875,87.77249908447266,193.69000244140625,88.7874984741211,195.02999877929688,114406400,25687800
2020-06-18,86.45169830322266,191.43370056152344,87.93250274658203,196.32000732421875,88.36250305175781,196.49000549316406,87.30500030517578,194.0,87.85250091552734,194.0,96820400,23061600
2020-06-19,85.9576416015625,190.29281616210938,87.43000030517578,195.14999389648438,89.13999938964844,199.2899932861328,86.2874984741211,194.3699951171875,88.66000366210938,198.58999633789062,264476000,44441100
2020-06-22,88.2066421508789,195.5779266357422,89.71749877929688,200.57000732421875,89.86499786376953,200.75999450683594,87.7874984741211,195.22999572753906,87.83499908447266,195.7899932861328,135445200,32818900
2020-06-23,90.08938598632812,196.8845672607422,91.63249969482422,201.91000366210938,93.09500122070312,203.9499969482422,90.56749725341797,201.42999267578125,91.0,202.08999633789062,212155600,30917400
2020-06-24,88.4991226196289,192.91586303710938,90.01499938964844,197.83999633789062,92.19750213623047,203.25,89.62999725341797,196.55999755859375,91.25,201.60000610351562,192623200,36740600
2020-06-25,89.67399597167969,195.35362243652344,91.20999908447266,200.33999633789062,91.25,200.61000061035156,89.39250183105469,195.47000122070312,90.17500305175781,197.8000030517578,137522400,27803900
2020-06-26,86.918701171875,191.44345092773438,88.40750122070312,196.3300018310547,91.33000183105469,199.88999938964844,88.25499725341797,194.8800048828125,91.10250091552734,199.72999572753906,205256800,54675800
2020-06-29,88.92189025878906,193.5009307861328,90.44499969482422,198.44000244140625,90.5425033569336,198.52999877929688,87.81999969482422,193.5500030517578,88.3125,195.77999877929688,130646000,26701600
2020-06-30,89.66415405273438,198.44471740722656,91.19999694824219,203.50999450683594,91.49500274658203,204.39999389648438,90.0,197.74000549316406,90.0199966430664,197.8800048828125,140223200,34310300
2020-07-01,89.49456787109375,199.6051025390625,91.02749633789062,204.6999969482422,91.83999633789062,206.35000610351562,90.97750091552734,201.77000427246094,91.27999877929688,203.13999938964844,110737200,32061200
2020-07-02,89.49456787109375,201.1262969970703,91.02749633789062,206.25999450683594,92.61750030517578,208.02000427246094,90.91000366210938,205.0,91.9625015258789,205.67999267578125,114041600,29315800
